longitude,latitude
-109.268806,31.328031
-106.274284,28.508839
-108.905,31.321944
-96.73556,17.08222
-111.05356,28.01536
-112.367,37.0376
-108.628889,37.481945
-109.561111,31.313611
-109.81833,32.235
-107.616667,38.85
-106.185278,35.058611
-104.211111,37.199444
-106.408,35.203
-100.561111,24.969719
-107.565278,27.131944
-107.12,34.055278
-107.63145,30.181794
-107.709175,29.492817
-105.5981,35.0047
-105.83333,35.66666
-104.30833,24.04556
-100.180281,23.672219
-100.18028,23.67222
-103.03333,29.66666
-102.5,27.633
-102.25,25.466667
-107.825,28.953333
-107.83056,28.95333
-105.833333,35.666667
-100.633333,25.388333
-104.501111,24.209167
-105.375,28.0825
-99.815,24.1
-100.209439,24.380831
-100.209444,24.380833
-91.981389,16.315278
-100.20944,24.38083
-100.138,20.52528
-99.861111,22.253889
-101.18333,20.38333
-100.35555600000001,25.613333
-100.35626786788339,25.613676835574964
-104.593056,24.0275
-102.25,22.520278
-101.521667,22.489167
-106.37944,29.13444
-104.12833,26.52528
-102.6,27.65
-104.666667,27.35
-104.667,27.35
-102.95,27.133
-103.725,26.101667
-103.478889,25.315556
-104.45,26.983
-106.65417,31.60306
-100.84694,20.23333
-100.38333,24.06667
-100.561111,24.969722
-103.616667,25.883333
-104.31841592655685,26.733283944616293
-104.329167,26.784722
-103.740556,26.118056
-100.62686913391778,25.087737839346712
-100.686389,25.139444
-100.95389,22.14306
-100.845556,22.133056
-100.811667,22.121111
-104,40.8
-101.017,25.367
-101.37,26.34
-103.483,27.95833
-108.67583,30.635
-106.81617137552905,30.53514069762519
-104.65528,24.02444
-110.15,34.9
-106.47833,31.735
-111.65,35.1833
-101.01667,22.18333
-112.4527,34.5547
-102.183333,25.45
-101.9978722222,38.026725
-103.5718833333,29.9783583333
-104.3915018997,33.6584773
-106.66949161,35.07857871
-104.6712180618,35.0253398231
-109.539173,36.1487
-100.8085583333,25.2777444444
-105.737305,36.4746629722
-109.4782377009,37.6140692972
-103.6429116502,30.3637367317
-112.9860674337,37.1988971544
-112.4743888889,34.5295027778
-112.87338975,35.2626489722
-103.9765109444,36.7818883611
-112.135752,36.057812
-107.4492031,33.7120084
-111.4568765166,34.3203502179
-106.6221916667,35.0944361667
-113.6346138889,36.6749916667
-106.172925,32.77946
-108.4819125944,35.1569867274
-112.0729583333,34.8868111111
-105.2728233333,39.9729283333
-104.8318651997,31.9958613
-108.8280033333,35.50502
-106.6781616,35.30896963
-113.7437228858,36.6846367128
-113.6724472222,36.6826055556
-106.8996222222,35.9927972222
-106.7250222222,35.1269361111
-106.6202028004,35.1057029749
-104.8837333333,38.8503333333
-105.6725300381,35.4069450656
-104.8892277778,38.8663055556
-101.9273347387,35.1343917487
-104.884375,38.8398
-104.6082981846,31.2009690991
-109.8918944444,34.79255
-105.9337222222,35.6501888889
-105.7729535737,36.2975856336
-103.9396011624,30.5932276461
-106.696,32.3907283333
-112.9761105403,37.2148233981
-105.7798921057,35.5277578657
-112.1494648468,35.2713346307
-112.1076810187,35.6327818933
-112.1360166667,36.0576972222
-106.1247044257,35.6007558425
-105.926165293,33.6776031127
-106.643492881,35.2010929602
-111.5289833333,35.0998888333
-106.1599363889,35.8417430556
-102.134578,34.882648
-106.1733407091,35.74134383
-105.4255633778,41.2460558625
-109.1528941692,34.9634198752
-109.1525379383,34.9635655526
-108.4466603213,35.1905049524
-108.4465729819,35.1905237278
-108.4467082658,35.1905080537
-108.442289075,35.1959839929
-108.4421930184,35.1961104758
-108.4431120941,35.1948201238
-106.1885700231,35.5826588863
-104.8311621897,31.9984039023
-108.47728,36.8013
-112.4585113525,34.9038009644
-112.1869277778,35.2539944444
-112.1882222222,35.2534694444
-105.2670283333,39.95018
-106.3940416667,35.0776166667
-111.453085,34.322385
-109.8313991547,34.2883105808
-103.8811284085,30.5654657038
-106.1999963889,35.5728247222
-106.2057117982,35.5818075009
-106.4660716667,35.0968805
-106.146065034,35.5880259718
-112.9973616667,37.1946866667
-111.6479658802,35.2280473709
-106.6224884615,35.0944986753
-113.8767471313,35.092918396
-105.99907,35.6580716667
-113.5614,35.4860083333
-113.5687633333,35.4828383333
-103.8839624663,30.5653980218
-107.8650004282,37.2837268179
-107.8632215685,37.277470422
-113.1441559643,37.8359695492
-112.150456,35.263812
-106.2216527882,35.5497276431
-106.63685877,35.20709739
-103.3100517997,36.5840506997
-106.1728583333,32.7793366667
-112.4462003235,34.4993426754
-105.9544457644,32.8885666508
-106.7686277778,34.5359388889
-111.5541383333,35.2272383333
-108.4618337452,37.2307731252
-104.4657189863,32.1115098035
-112.9793495206,37.2068877133
-101.9156038715,35.1567166993
-106.7709833333,34.5371361111
-109.3378277869,37.8640689142
-105.9993133333,35.6557616667
-107.8302647173,36.3715009115
-106.63134079,35.2094864
-113.0397629722,37.7501269722
-106.476575,35.3266361111
-106.6976691037,34.9667738838
-106.003365,35.657985
-112.9801940918,37.2030487061
-106.61137736,35.22058378
-106.1068883333,35.5667333333
-112.3279416667,34.8903533333
-106.1069371719,35.5667406294
-109.1606611667,31.90038
-103.1905216667,34.4294783333
-106.4883633333,35.188245
-111.4561166667,34.3223416667
-111.55253231,35.23198207
-103.9368659722,30.594843
-110.2115866667,32.55767
-103.599682,37.616866
-103.5996609722,37.616855
-103.5996533333,37.6168383333
-109.1560138333,31.9044883333
-112.2865409247,37.0033055544
-103.889272,30.6065649722
-102.4876359171,31.8543518118
-111.6302944444,35.2231555556
-111.6303555556,35.2232166667
-111.7305533333,35.45995
-104.7128735,38.2735367
-103.9822455,30.6210604997
-108.3344650394,37.3593826421
-105.9804857547,35.6694747212
-108.2776222222,32.756775
-108.4567596162,37.2175201982
-106.2208813889,35.5608730556
-109.3082574382,34.1535496325
-106.8223489076,32.2561021006
-112.5153366667,34.5385883333
-106.000100812,35.8609118427
-112.9650333333,37.2380972222
-101.5502083333,38.7496133333
-112.9539916667,37.2551083333
-107.8753536723,35.1203947898
-101.047225,38.4350466667
-106.6231383333,35.08595
-101.6609507952,35.2339688832
-108.4886935,37.1837823
-109.2516264578,31.9089246716
-106.698805,35.0020638833
-104.1447,30.669965
-111.828946005,35.3169159133
-109.2061730112,31.88342233
-109.2062017871,31.8836184261
-100.8722699732,25.3871779497
-105.6615905762,34.6768951416
-106.4965767438,28.8021962223
-109.59870333,38.53921333
-113.2048333333,37.5410583333
-104.1447216667,30.67
-105.8262866667,32.93928
-109.0545569179,31.8257258347
-112.109,36.0617055
-108.0189528333,32.5354616667
-109.3626000339,32.0091666549
-107.6740395558,36.8105543811
-108.1489028333,32.7948283333
-108.1513528333,32.7953216667
-106.0760233489,35.669960236
-107.6649138889,32.3376555556
-106.7034359997,35.7585696
-106.300255,35.1409388333
-105.6860883333,35.5503416667
-106.6818084717,35.0933609009
-112.3081583333,34.5981616667
-110.0804833333,34.50643
-110.094035728,34.5595491634
-109.55777,38.608345
-106.5422032401,35.1329950305
-106.1881423033,35.5814327418
-112.84566539,34.92217734
-102.7482472293,38.077491665
-112.9818716667,37.2019116667
-106.8910968,33.8044952
-105.6398,32.3855216667
-105.63913,32.3855383333
-105.638795,32.38543
-105.1940533333,35.51867
-105.1959133333,35.5155966667
-112.9815833333,37.2050133333
-105.9597333333,35.677345
-106.4041566667,35.1930183333
-112.1364971667,36.0573111667
-104.6951114301,38.1602537217
-111.5489638883,35.233125
-111.5533583333,35.227575
-111.5574277783,35.2262833333
-103.909292,30.578784
-104.8841242238,38.2987087999
-105.9841121335,35.6711345402
-106.63887,35.1937916667
-112.1091280766,36.0587225838
-105.9073499594,32.9524321633
-110.0941114781,34.5600723942
-110.0942694446,34.559962169
-110.0838875539,34.5189329647
-111.3453616667,34.283845
-107.7634419947,38.2457359424
-105.364005,35.26295
-104.9130166667,36.5111616667
-105.6817061202,34.1335763492
-106.283425,35.878895
-104.572765,38.2342283333
-111.5070111117,35.171455555
-106.6441883333,35.82933
-105.9798997,35.6761921
-105.6895339997,33.3381104997
-105.5853500366,33.3382072449
-108.5639649731,37.3568977128
-109.9719537997,34.1361024997
-106.6046616667,31.86297
-106.5774986477,35.3041041432
-105.9835369722,35.638246
-112.9816666667,37.2047222222
-105.5969083333,36.4585083333
-109.924569,34.1183049722
-102.881993,36.846579
-111.5222633333,35.36295
-106.8625082488,33.8106896209
-104.6623295223,35.0355159073
-106.6830133333,35.0064277833
-111.7612348124,34.6477677519
-106.1723467351,32.7794983688
-104.66411,35.037453
-111.5440627183,34.739415125
-106.299995,35.1408416667
-107.86602,36.1288945
-105.17860322,33.5817235707
-105.5969083333,36.4585033333
-106.82368323,32.30120147
-112.498275,35.218845
-106.673070054,35.0823539746
-111.60623,35.2363966667
-107.9741598792,35.2627860575
-106.49601531,35.08741026
-112.190049626,35.2590019489
-106.787551839,35.7894820374
-111.567371585,35.202497506
-112.5644133499,34.5781553988
-110.9244483473,32.2986081255
-107.9847725845,34.9655758656
-101.6606407099,35.2336737695
-107.5920017436,38.8683194745
-104.11642632,30.69977836
-112.1093416667,36.0586833333
-101.660231342,35.2315206811
-106.3134083333,35.2071116667
-106.3134616667,35.2070166667
-105.7716914266,36.3583357088
-102.135513,34.882505
-105.2217866667,35.4148966667
-105.218375,35.4255866667
-106.5200283333,34.9660833333
-109.889075,32.3556
-108.6206894,39.08495113
-111.60481333,35.11564717
-107.7178074048,35.2318857378
-105.1404529884,40.5497152839
-109.9807739258,34.3136520386
-108.2190321776,35.1656855518
-105.7365945868,36.4761337522
-106.23814421,35.10223091
-102.4949349635,36.7309286004
-111.651302129,35.1982352283
-108.4819926416,35.1568231965
-111.6133117676,35.2121925354
-106.2607269456,34.521731087
-106.57452501,35.15885078
-104.4148719442,36.8239182087
-108.4847049681,35.1575854752
-102.9328224075,38.0670078293
-100.804109858,25.3733324161
-105.8330721036,33.8766710731
-108.7346772664,39.1009613453
-105.1695099983,35.5234100367
-105.96588,35.6604
-105.5582126243,28.22717838
-106.1540756226,35.4059715271
-106.2662154045,35.1412079577
-104.0890709139,32.4918336426
-105.6907833333,35.5517694444
-107.867552,38.434758
-104.9613283333,36.3703916667
-105.1436305,39.5601083333
-104.83111632,38.9126012
-107.540955,36.717455
-106.1068195,35.5666883333
-107.2423353394,34.1156056748
-112.5470416667,37.0361445
-105.57571333,36.4089
-106.58477,35.0524555
-111.401502916,35.0121815916
-106.4890533333,35.1892366667
-108.6447065883,35.1274341485
-111.7883833333,34.8504033333
-111.5371945873,35.0947385879
-106.2024466667,35.8276166667
-104.6183259722,35.9287729722
-107.0454024151,35.6867609853
-105.0809669133,40.4055502403
-113.2253521944,37.4538283056
-105.5479883198,28.2643397068
-104.9794519722,39.551771
-108.4327301011,35.4799515987
-105.9649515264,34.5770511035
-106.4743116667,35.0974055
-106.6540974091,35.117846753
-105.5870689722,36.3326449722
-106.7386944444,34.6505666667
-107.5829383333,38.8712716667
-112.1215221667,35.9998966667
-104.7408649722,39.6768629722
-107.7298214056,38.2192752619
-109.5077707899,38.5422225064
-111.5704463746,35.2033294545
-106.6482946775,35.0567658453
-102.3226,38.0469861667
-111.6328555556,35.2146888889
-107.872895,37.283805
-106.6194981338,35.0825321256
-106.6694489961,35.0783240749
-104.361665,36.02481
-105.3314835951,38.4886205105
-106.654595,35.11785
-102.13461622,34.88263724
-106.7108383333,35.1974416667
-112.7514701997,37.0315788997
-106.893481,39.28227324
-105.1946504383,39.9738833489
-111.6710317383,35.0711603288
-105.5058666667,32.863695
-107.3647083333,39.5591583333
-111.64283,35.2202116667
-107.7635883333,38.2448616667
-106.3347783333,35.1926916667
-105.7726579717,36.3011163956
-107.763595,38.24485
-107.7348166667,38.2223383333
-107.7313783333,38.2199133333
-106.1995166667,36.3992716667
-105.98237,35.6722416667
-108.4078533333,37.3364833333
-108.41265,37.297245
-108.41292,37.2980616667
-105.6868312575,33.3234458466
-106.17298,32.7792366667
-105.4650497251,33.5237308592
-112.13873333,36.05696117
-106.2649616667,35.8776466667
-102.8253592197,31.6384134261
-105.9196166667,34.5980216667
-106.4789416667,35.0893666667
-111.63037104,35.22319351
-105.3185883333,35.3996716667
-106.8244866667,32.2931666667
-108.6163166667,39.0805638333
-104.784287,38.807175
-105.7699372,33.1543968
-106.5835883333,35.1724166667
-106.5826716667,35.1733583333
-106.5821533333,35.1738366667
-104.0778675073,32.3532794526
-106.66954167,35.07865833
-106.0471721667,35.00570555
-106.0389028333,35.00499445
-105.5755691528,36.3893966675
-110.4341676888,34.3721317497
-111.656495,35.2124833333
-103.5911714,25.4903212
-104.7999757,38.9011042
-109.8645583,34.81484335
-109.86412342,34.81483884
-105.9410222222,35.6568722222
-105.9438633333,35.526845
-109.2932081143,34.1408666639
-111.10373617,34.65201167
-111.6439210251,35.1887192408
-106.6839628,35.1440019
-104.63449554,35.92876635
-106.679275,35.1244805
-106.1033333333,35.565345
-106.1026069522,35.5649640926
-106.3277988,34.7658901
-104.4495126,38.5317556
-104.3819589722,36.0770759722
-104.20005724,34.40338008
-106.6627583333,35.0497028333
-112.8251711303,37.34690905
-104.7745175,38.256671852
-106.0920484365,32.8934774548
-108.535402,37.191019
-111.6331249381,35.2233393019
-109.0311699,31.8353718
-104.9313757191,39.5911575534
-112.0995193687,34.7504316768
-105.7519616667,32.9483716667
-105.7519616667,32.948375
-105.75197,32.9483716667
-105.7519533333,32.9483633333
-105.7518616667,32.9484116667
-105.7509166667,32.9483966667
-105.7509216667,32.9484033333
-105.7508783333,32.9483916667
-105.7508866667,32.9483833333
-105.7508783333,32.9484033333
-105.7508783333,32.9483966667
-105.824395,32.9521533333
-105.8244083333,32.952155
-105.8244083333,32.9521616667
-105.8243866667,32.9521533333
-108.340854384,35.038646162
-113.7165781591,37.5502138006
-106.5763869883,34.9108004389
-109.239648235,34.1695899242
-111.5348444444,35.2667194444
-107.9017405585,34.9888756732
-106.32968,35.1661388333
-105.2227978036,35.5942068677
-112.1108471667,36.0592
-111.6310722222,35.2226944444
-108.773805,35.5162533333
-106.504147,36.3811839722
-106.519799,36.349459
-106.519862,36.3494389722
-106.6222409522,35.0944168092
-113.5246474329,37.5903674574
-101.6613720865,35.2350491891
-113.3561797046,37.6081029331
-113.3525708825,37.6112730256
-113.3348988907,37.6374564712
-113.3344497956,37.6715567292
-106.6726349445,35.0585821849
-106.667117,35.2649559722
-108.161184,37.106163
-108.6886609722,36.7825289722
-108.755003,35.537609
-113.089323043,37.6571732574
-112.4251638889,34.5799555556
-111.4691388889,35.5761388889
-113.2193535873,37.713944033
-113.2810785349,37.6953015952
-105.8911329859,35.5157137111
-112.9987701944,36.9469884444
-104.8096344597,39.8340833886
-113.6988344382,37.5754419203
-113.6195974712,37.6086253831
-113.5810928307,37.6369831659
-113.5493143401,37.6630476717
-105.9673797222,35.6319130556
-104.285972,36.224674
-106.3144916667,34.9576533333
-112.4540939331,34.7498855591
-104.398255,38.3279583333
-105.8146865938,35.660509129
-105.9348223889,35.6321910143
-112.5425702614,34.9386072625
-113.5124715105,37.5192770602
-112.4216833333,34.582405
-113.8584263145,37.5177921774
-113.5567811839,37.6570536105
-105.5832489568,36.5109365854
-112.1396452283,36.0567255233
-106.64098499,35.1561753
-111.6282263306,35.1998395007
-111.56202984,35.34229703
-112.3382715,34.651304
-105.6423034667,28.5327415464
-105.6751820242,28.5034642132
-106.8907944935,33.8139507858
-109.9471864344,34.3402308109
-111.6335392,35.2037767
-106.6632989722,35.130926
-107.985475474,35.026580307
-106.30638643,35.88479663
-108.4928666667,34.3419416667
-106.667275,35.1485555
-104.6101147378,38.2448662722
-102.8725583333,36.8479805556
-105.9467025475,35.6645220705
-106.5253366667,35.1355861667
-110.3313027,34.955996
-106.4229067479,35.162258173
-106.5469966667,35.0992583333
-106.3158866667,34.9601666667
-106.5113833333,35.0427445024
-112.4356,34.59933
-111.4430833333,37.7505416667
-104.19100833,30.36182
-106.68556371,35.14180595
-109.3954466667,32.0066638833
-106.66959738,35.05119874
-112.4597033333,34.536275
-106.6972666667,35.1586916667
-109.865375,34.8149888889
-106.6848441587,35.0918480478
-113.083898,35.438042
-113.078283,35.43428
-113.0838339091,35.4380259001
-105.9898043051,32.6099343085
-106.4885043993,35.1010373792
-106.6727785585,35.1660256562
-102.942115,30.6141566667
-106.1067952984,35.5665454934
-106.4972833333,35.1161916667
-106.4961166667,35.1154638333
-106.4927366667,35.1855966667
-112.9797222222,37.20985
-106.32156341539999,35.63950246
-106.6066583333,35.24215
-106.4972000122,35.1178970337
-107.8271111111,35.3923611111
-106.82135,32.2501033333
-106.4884945929,35.1010438716
-106.5985252708,35.0168804739
-112.9806133333,37.2021916667
-105.0743769722,40.711323
-106.5336216667,35.0825388333
-105.4145774245,28.3228550758
-106.611979826,35.0546957607
-113.217675,37.2003866667
-106.31012,35.1654166667
-105.504713059,28.3045507123
-105.65753,33.35382
-103.0220304568,31.3828163744
-111.367845,35.51783
-107.7112859471,38.5755201589
-107.7035713215,38.5577938696
-104.8118876275,38.944495757
-106.4768611111,35.3260638889
-106.64002167,35.1982
-106.66179966,35.06872581
-110.357448291,32.8571287405
-106.9118583333,33.7626616667
-112.889014,36.8795909722
-105.0871213309,39.4471310849
-105.134743,39.55547
-105.134735,39.555489
-104.71373663,36.03173872
-104.6649321007,34.9468012151
-104.890425447,38.8409081195
-104.8862497003,38.8370895408
-106.6042526084,31.9307232831
-105.6904213812,35.5513436721
-105.6905955658,35.5530892295
-104.3731440603,36.0455776147
-106.7379694333,35.6827888833
-107.08417,34.079329
-106.8239275074,32.2979778056
-112.4698416667,34.5323666667
-107.7632172872,38.2494402398
-103.9117283333,30.57922
-106.6700269282,35.0325775666
