longitude,latitude
-108.7425843,35.5280783
-106.6704343024,35.050439489
-104.4642560184,32.1110559208
-106.6743418172,34.9802134266
-106.31545333,35.156125
-105.7052277778,35.5535833333
-106.818635,32.250415
-106.0836135689,32.8247920513
-109.0547588468,37.420019244
-100.5617384656,24.9957924908
-108.213525,37.33289667
-105.92368333,35.64008
-106.67333082,35.08122832
-100.347827456,25.2032769111
-112.0214751343,34.7665973739
-106.19407938,35.10205379
-112.33952673,34.68065212
-101.9089827778,34.9709960833
-104.60368333,37.12298333
-103.0944481944,30.9079167778
-107.76348833,38.24663833
-106.1076598988,35.7462892123
-106.82608,32.26357
-108.1717291785,36.7335535561
-105.90969167,35.53186667
-111.642625,35.2198616667
-106.6018263996,31.9166174549
-112.7394250408,34.2312650563
-103.8896479722,30.60658
-105.8700899407,34.519940324
-108.17659391,32.7965086
-112.2634454689,34.8509162003
-105.0116183588,40.4203178012
-111.3310472222,31.5708194444
-106.67243463,35.0812816294
-106.5933301389,35.3395306111
-110.5140789722,31.541855
-108.5465422645,37.3517954379
-104.0838005,30.7501471
-106.10621109,35.5671806883
-106.7373205,34.66569579
-104.1761668214,30.7248730352
-106.6212969739,34.3441890087
-112.1093120088,36.0584639928
-105.965225,35.65080333
-101.9706495819,34.9971572635
-101.6620858646,35.2335135885
-112.13978617,36.05697217
-106.10541667,35.565555
-106.2967164056,35.1596992922
-104.7427071679,32.8131462483
-106.39431667,35.0784
-110.1848614713,34.9044964746
-110.8399416667,34.245675
-112.7648963873,37.0271554625
-101.9287784375,35.1368715395
-111.80153667,34.82458833
-104.288287165,32.4199643962
-105.9840674737,35.671095372
-106.3704736167,35.1639862402
-101.9153801112,35.1997883536
-106.825765036,32.260329767100004
-108.4343743124,37.3656015847
-107.852445,37.2836769722
-102.34816667,32.70499167
-108.18312116,35.31565878
-104.74363,32.8181716667
-105.9784337507,35.6545830192
-106.671525,35.08756383
-112.7605549722,37.250269
-107.88167,37.277125
-111.6008591652,35.1778864653
-106.6736720503,35.2259170264
-106.6051801301,31.9607645582
-107.5374147668,39.5728906191
-112.1398388333,36.0569416667
-104.3614226317,36.0284521205
-101.6760277748,35.23890363
-104.8360727471,37.6167888328
-106.68206667,35.14919167
-112.1096895711,36.0588310972
-103.417214,38.0370309722
-105.9485708124,35.6695694472
-106.6639768705,35.1319459537
-105.8915771243,35.5146868721
-104.710525,38.26592
-106.7180456655,34.8313051184
-105.1767140999,35.5180267181
-112.42376667,34.58108667
-104.8806717,38.8462684
-109.2921402958,34.1584557575
-106.3267735789,35.6322593227
-106.96336922,37.31919575
-110.34932833,34.95425
-104.82591913,36.44607484
-105.690645,35.55158833
-107.0503305,37.23871667
-106.3376456593,35.8371486655
-104.2915461114,36.0610519053
-105.83995,32.854995
-111.69210772,35.14008797
-111.7425984889,34.9908170641
-104.774537547,38.2932399582
-112.1421369073,36.0575363087
-111.48378833,35.57904167
-105.6720536484,35.4786754283
-108.54665333,39.06496383
-104.2887491291,36.2245749283
-111.6325224643,35.2211203346
-111.4897555556,35.2426972222
-105.47875333,33.53513667
-104.8844138889,38.8398944444
-112.1392916667,36.0570361111
-104.8234763916,38.7268802303
-103.83775333,30.54080333
-107.58393,32.9169
-107.302946,37.1749659722
-105.478745,33.535093
-105.4797188437,33.5348341864
-106.6554733,35.0560777
-106.69628,34.98933833
-106.6862375428,35.00306807
-111.5999056399,35.1888762468
-111.7607416097,35.0351323909
-107.879016011,38.4671178333
-105.239874,38.437417
-104.7905978,38.8601329997
-106.8223319725,32.2571362735
-106.3181424284,35.6509569185
-113.2108534501,36.5358273225
-113.1214993448,36.5593657625
-112.3482309463,34.6038576135
-106.3114941684,35.6343406916
-104.3642747429,30.4936217397
-103.98211667,30.62108667
-105.08405283,40.0364
-105.238005,34.98815833
-110.5128574595,31.5418631962
-106.56905333,35.05443617
-106.379555,35.06261117
-103.4297283366,38.0465850371
-101.1903835461,37.9736562991
-111.5086729328,35.368680782
-105.36363833,35.26255833
-105.9225271366,35.5436492866
-106.2426521597,35.1270728454
-108.4758048997,36.7548857
-106.7346716433,35.0850880671
-101.9193600011,35.1937021758
-112.4249203109,34.5838538448
-106.6805933475,35.1971398935
-107.87477167,35.14936383
-106.1056230962,35.5662969256
-104.74915333,37.82029667
-106.0412883333,31.9195366667
-111.5964305868,35.2256355621
-101.6604327516,35.2366481177
-111.5737944246,35.2940927468
-106.6952400283,35.1567260921
-105.66901888,35.5368682
-105.66895069,35.53682137
-105.66907385,35.53691278
-105.6492918358,33.4219122771
-105.51822833,32.80246667
-106.71735333,35.19411333
-100.9786916667,25.4193966667
-105.8911057135,35.5174320701
-104.0311913611,31.1216008611
-112.347711808,34.6041667738
-108.3936777619,35.1971295901
-112.296685,36.8538833333
-107.8794443056,35.0313489167
-107.8794818333,35.0312972778
-108.3095699444,35.42276325
-107.8785882222,35.0327135556
-105.8137309996,32.9584621922
-111.462775,31.68568833
-112.4254777654,34.5796308009
-112.75060333,37.24073333
-110.1313915104,31.4178040269
-113.2897526399,36.7946369825
-113.057899913,36.5255989817
-112.13413333,34.74216167
-108.688430248,39.2774400788
-109.2352153475,31.8711892966
-106.6586603969,35.1356533077
-104.5957495553,38.269274002
-106.85001333,34.30294667
-105.29588333,32.94648333
-106.6600393876,35.137697339
-112.5615575797,37.0287177641
-106.3633177,35.83859063
-109.8101972222,35.0522166667
-111.4413226825,35.3636692435
-106.84317,34.29360833
-111.6606244299,35.2355130977
-106.8406616667,34.2893783333
-106.3131927979,35.6447697804
-106.68878833,35.12468617
-109.7797441,35.066277
-111.564927958,35.2379760038
-105.2469589663,38.4307603136
-111.763315,34.6476466667
-106.52363882,35.1368721385
-106.6915133503,35.1026207814
-112.9485789722,37.286562000000004
-106.4766019722,35.326627
-106.48184167,35.18031333
-109.779542014,35.0666641259
-106.529377252,35.1617171383
-106.0246643891,35.6518223975
-106.66925833,35.18301333
-106.6966611111,35.1565722222
-106.7781509657,35.1736339851
-111.6189310794,35.2255138786
-106.48598667,35.093525
-111.35730833,35.48849167
-112.427561246,34.5815843297
-106.6474725893,35.0855514903
-113.6972443947,37.2985778726
-106.603508828,31.876983998
-111.00106944,32.30036667
-102.4939638889,38.1319388889
-106.7236995075,35.195664952
-96.6500224,33.2033178
-111.7646416667,34.6471666667
-109.2053831961,31.8833959672
-104.6106120064,38.2846935538
-106.6599916667,35.0638222222
-105.79911437,37.43512059
-110.51272,31.541439
-109.069452465,31.3435698895
-112.9762249134,37.2528665187
-109.7862317,38.295264
-108.8724,31.5117
-112.744738,37.561118
-106.08641117,32.37153667
-112.4086138889,34.6457861111
-101.7008277029,22.8273435668
-106.4665104609,35.1505016278
-106.466710341,35.1482955198
-106.5015546722,35.157810339
-105.8257791043,36.2452797277
-106.5022198756,35.157371781
-106.2481076188,32.8347098128
-106.829014,32.310998
-104.275405931,32.4417771812
-106.32652777,35.63407598
-113.0824127197,37.1664581299
-105.6903,32.64113333
-112.1279615996,35.9720887949
-111.7614288536,34.7869951884
-106.0999291944,35.6971449722
-106.1025738,35.565188
-109.205775,31.882827
-109.2059783333,31.8834766667
-103.3516869713,34.2590086443
-107.19262,32.23968
-104.4987033333,36.6449466667
-105.6144716667,36.433955
-104.1152933333,30.701525
-105.9297801039,35.5362099741
-104.6921202813,38.2601653473
-105.1681833333,34.6189783333
-112.1454298355,36.0551181747
-109.3754111111,33.2104083333
-110.1846989088,34.9045901974
-112.1095225868,36.0588897346
-112.9844284058,37.1962280273
-106.6060757731,31.8552957243
-111.55413,35.2271583333
-101.6643226147,35.2328811636
-112.3043861229,35.2529926677
-106.32440567,35.87789946
-102.61270187,34.71433588
-112.98033022,37.20813091
-103.326255,34.1541221667
-103.3262416667,34.1539583333
-108.83646456,35.50068956
-106.10339747,35.56529779
-112.1314805,35.84322
-106.6972732544,35.1596260071
-106.1034722162,35.5653361185
-111.5286527778,35.3628583333
-103.8841783333,32.3368533333
-106.6840756055,35.1451876195
-101.397059457,23.1117730691
-106.8175964167,32.2468833889
-109.2058980559,31.8834626489
-111.5977466667,34.90707
-102.7519916667,33.9563
-108.5380191264,37.4547001161
-107.202649698,33.1519580213
-109.2060611111,31.8835277778
-109.3237133333,32.006725
-106.5684648081,35.0669209411
-112.3915997482,34.6355090476
-111.8921262238,35.5193802712
-105.9396883333,35.5446666667
-106.6898716667,35.1260221667
-105.781884,35.785822
-112.98327,37.2045683333
-112.98486,37.2019583333
-103.5390916667,37.9680133333
-106.6804583333,35.0909583333
-111.6474133333,35.2270083333
-112.42512865,34.5798803727
-106.6881753541,35.1285397123
-112.5211033333,37.49923
-112.1347261314,36.0484697298
-112.1224846971,36.0543670692
-112.1229350568,36.0534151364
-112.1231699177,36.0531129688
-112.123079477,36.0533508472
-104.5184360933,37.1109859684
-104.4670716667,32.1107221667
-112.1092695,36.0585471667
-107.2064533333,33.1491778333
-107.0314388333,33.1849883333
-106.7205366667,35.1953666667
-109.2057879616,31.8832635454
-106.50968449,35.14603496
-101.50891352,24.1670858022
-101.4978866667,24.1601111667
-106.3089069269,35.8041053817
-106.373765849,35.034323032
-111.51894387,35.36252485
-106.6710722542,34.9776444443
-111.4357764582,34.8182813841
-104.7105699271,38.2686193101
-112.1366278333,36.0578195
-105.9373383333,35.6432916667
-111.6578156223,35.1760554733
-111.658260869,35.1759030484
-112.9817222152,37.206053039
-102.3771133333,36.1525028333
-105.9396666667,35.544625
-106.1184083333,35.6067783333
-109.2069320679,31.8833141327
-101.4954216667,24.1585861667
-106.2573616667,35.8640633333
-103.9806651,36.7783405
-106.30696987,35.86956494
-106.00835252,35.97748492
-108.8877716667,32.1461916667
-104.9485,34.9746
-109.205575,31.883405
-106.26916423,35.87900742
-105.741775,36.3045883333
-106.97727127,36.14247834
-111.5070716667,35.171525
-111.4807878156,35.2383249672
-111.4780880046,35.2371395147
-111.4776282572,35.2369504609
-111.4773108346,35.2367788833
-111.4772714396,35.2357301396
-111.4766768274,35.2365388675
-107.87979623,37.02779933
-109.430227792,37.6928014867
-112.9592616375,36.9510192262
-112.9392503151,36.9469385996
-112.9556593697,36.9466825947
-113.0034416667,37.0045583333
-106.689670939,32.2863365706
-102.9311057786,38.0694242982
-105.1704783333,35.358005
-106.50522937,36.37327223
-111.6570689618,35.1650703097
-112.608895,34.61863
-109.20614231,31.88334759
-103.7873218726,31.0966526089
-106.8982087215,33.7723548371
-101.772195,23.8944883333
-101.7721633333,23.8944166667
-108.1861033333,36.9964666667
-102.1347314213,34.8824940669
-102.1346258932,34.8825569311
-102.1348481813,34.8825834599
-104.8803633333,38.848575
-111.657910254,35.1777807204
-111.5296861111,35.3627388889
-104.8805067527,38.8487061615
-106.01997166,35.96692126
-102.1510007278,41.0024238067
-106.632705,35.0824888333
-111.6128949824,34.4884133758
-111.6301116667,35.2231916667
-111.3289413452,34.2303161621
-112.9531555176,37.2572898865
-106.4978103638,35.134677887
-106.2154383333,35.800625
-112.9794235229,37.2064857483
-112.9803390503,37.2081298828
-112.9824944493,37.2047578404
-112.1093305,36.0587278333
-101.7362333333,23.8776983333
-106.430256,36.253353
-105.9624633333,32.70978
-112.4086694444,34.645825
-113.0012685137,37.2817694871
-109.2068333333,31.883625
-106.3247383333,35.8757283333
-111.65307069,34.90391486
-101.7364283333,23.877425
-101.736405,23.8775116667
-106.1033351525,35.5652113337
-103.911704,30.579205
-112.1191587421,34.7421196931
-106.0253138333,32.5309366667
-104.2280316491,30.7076943875
-108.7369643511,32.353322926
-100.822665,25.2723583333
-109.2060525,31.8839759
-101.9628314,34.96574
-104.2872969435,30.5859209039
-109.205797,31.883509
-104.0149527778,30.3401111111
-107.260125,34.1138333333
-104.2173222222,31.0661138889
-110.2072,31.3514611111
-104.7402605237,38.2453578769
-108.8366666667,39.2822222222
-112.4081944444,34.6458972222
-112.4082333333,34.6458805556
-105.697595,32.6330083333
-104.680305,34.9267416667
-104.833245,31.996805
-112.1263777703,36.0538893847
-105.6900716667,32.64122
-106.749469,32.325787
-106.1196409912,35.6044371939
-108.08693,32.22653
-112.1091833333,36.0588111667
-110.4622038262,31.4635668903
-106.63304177,35.20637827
-107.2067716667,33.1486138333
-101.6615720591,35.2308870725
-104.8458111111,38.3159055556
-104.401878844,33.4578076951
-103.3710888759,34.1760421269
-104.468072684,32.0964829246
-106.720623,32.420293
-102.135204,34.882475
-101.8209345918,31.9030602928
-108.6512220093,39.0821907018
-106.7263851882,32.4362694426
-106.8257652,32.2603299
-112.5127025229,37.0432960734
-109.7788795725,35.0683751304
-104.9902583333,34.8994
-105.9944,35.6041
-111.5291016667,35.07816
-109.86383,34.8148133333
-112.4262313122,34.5827512118
-104.84479824,37.59872299
-112.6826081426,34.8874441255
-104.5977466667,36.3870166667
-109.8638716667,34.814955
-109.7607033333,34.929875
-109.7796231508,35.0679714437
-109.8638076782,34.8148269653
-109.7796783333,35.0666111667
-110.37361928,34.61675504
-102.8862907459,32.5447836193
-109.2068716667,31.8835866667
-104.4796916667,37.00788055
-112.4744063617,34.6033176827
-101.9704738952,38.0458648631
-105.9726416667,36.178455
-104.1829215457,30.9821677069
-105.9231019876,33.6827214217
-105.9277905556,33.6774241111
-110.6041717529,31.6592998505
-104.2207959294,32.3426210834
-108.901025,33.36337
-112.9877104466,37.2002651673
-105.9666283333,32.8723716667
-106.0807674169,36.0068466086
-108.1827882572,32.7952981965
-107.2602083333,34.1138221667
-108.8791583333,32.1930966667
-107.1761514419,37.2437450988
-111.4556583333,34.3208083333
-109.2059950925,31.8835340745
-109.186958313,34.0470962524
-105.7519916667,32.9484216667
-106.3651771099,35.1292637922
-107.7505688889,38.1702848889
-107.602157,38.696228
-104.8378503,39.8358539
-104.1993942261,30.3652095795
-112.4081805556,34.6458861111
-104.8804178461,39.7476671273
-105.0802816451,35.862585019
-106.20617496,35.8276434
-103.97,36.782222
-106.3224397972,35.8816248567
-112.7295083333,37.2804133333
-107.8747783333,37.2467283333
-112.1422222222,36.0575
-109.7797816527,35.0665277616
-100.7874122914,25.3828373601
-108.0873111667,32.2267916667
-106.62417,35.0961138333
-112.3785885501,35.2165271954
-102.113561274,34.9108123658
-104.6621649061,38.3160705446
-112.1428894167,36.0571591944
-111.63253065,35.214553
-103.98172,30.6209366667
-109.2052267887,31.8832602786
-111.553325,35.2301616667
-112.13544412,36.04895264
-109.2061616657,31.8835325227
-112.9851803464,37.2041012859
-104.25352203999999,32.44176978
-104.6172,37.125735
-105.1837463379,35.5684013367
-100.8071733333,25.2774933333
-104.0015304152,30.6590530286
-106.877,34.3507533333
-104.1494,30.7616466667
-106.2911843961,35.87889994
-109.8656243502,34.8149448656
-101.7906716667,32.1254583333
-105.3332483211,35.2702706214
-109.7793524155,35.0667854213
-106.6541366577,33.3464202881
-102.1256242321,31.9685446238
-98.4226619644,29.5700834035
-106.6429214478,35.1997146606
-107.7709,28.8719
-106.6391277034,35.8655206592
-104.380311938,34.6082171203
-108.155,32.816
-109.2061466667,31.8837733333
-112.142583998,36.0570820934
-109.2055366667,31.88337
-104.1390866667,30.684035
-103.883927911,30.5653900657
-107.811378,38.359814
-112.1847625,35.2483918
-112.2242556,35.2527678
-112.19744992,35.2538459
-110.0991363525,34.4700737
-104.4714560732,32.1098753823
-106.245175413,34.9464445417
-109.2059583333,31.8843333333
-112.1896378231,35.2551410348
-112.325,36.871
-104.1363766697,30.6817561062
-104.1362338421,30.6818405539
-104.819405,31.8614466667
-106.8686916667,34.0931138333
-104.136928,30.685348
-106.8400434112,34.2891670511
-106.876755,34.3448783333
-106.8495716667,34.301145
-106.8494416667,34.3010633333
-109.7791115373,35.0670765823
-103.883924,30.565385
-103.911923468,30.5793053735
-110.4944229126,31.6061420441
-106.821795283,34.4279551506
-103.9821720914,30.6209245163
-103.982580229,30.6215331037
-111.4349029307,34.9497453031
-103.982508,30.621531
-112.12195339,35.98897102
-106.84063,33.9278366667
-106.8418883333,33.9294466667
-104.7345937,38.2660997
-111.6323281826,35.2205526922
-109.8643112183,34.8146841624
-112.2168121338,35.2380371094
-103.8828716667,30.567805
-105.6752380556,36.6654697222
-80.58,42.67
-102.1220378359,34.8998684886
-106.0718768606,35.9396919422
-106.8631666667,34.350095
-106.8629616667,34.3484283333
-111.6544418335,35.1902770996
-109.955291748,34.1808041638
-112.482844926,35.3679614412
-102.8540116667,32.4940716667
-103.7850583333,30.9453333333
-102.8789937657,31.6669175027
-102.8264350907,31.6362686171
-112.1095296276,36.0591200693
-112.1400260925,36.0569353143
-111.4752851,35.6647545
-105.529474,32.002463
-104.0055084229,30.6172320554
-109.8395,33.14822
-104.5156860352,33.3909945961
-113.0898055556,37.6576194444
-109.8651903023,34.8147159976
-107.83476975,35.12305212
-109.205822,31.883404
-111.55358765,35.18829442
-109.7797,35.0666083333
-103.8829766494,30.5677770172
-103.8839397148,30.565385103
-104.21893284,30.59348802
-113.2262926612,37.4541146804
-104.20880713,30.59948919
-104.2088976,30.59960312
-104.20879096,30.59957203
-104.20885034,30.599712
-104.20529722,30.60272678
-103.8683480556,36.9968030556
-106.8946287097,34.1040750856
-109.863985,34.815102
-106.742886,27.479474
-104.84122,31.992591
-102.8826,33.4828333333
-102.8839194444,33.4811083333
-108.405,37.33
-112.529686,37.011104
-112.144149,36.05665
-112.948347,37.295288
-112.144114,36.056295
-112.023508,34.777622
-101.8232685,35.3157503
-100.561558,24.970143
-104.190335,30.627757
-101.929766,37.115657
-108.445671,30.903751
-112.976518,37.212775
-112.112732,36.011117
-105.37023864,33.41716187
-100.719266,25.070712
-106.68207,35.127971
-111.727935,35.163045
